id	pop	sex	FatherId	MotherId	Sex	incomp	
1	1	1	0	0	1.000000	2.000000	
2	1	1	0	0	1.000000	2.000000	
3	1	1	0	0	1.000000	2.000000	
4	1	1	0	0	1.000000	2.000000	
7	1	1	0	0	1.000000	2.000000	
8	1	1	0	0	1.000000	2.000000	
9	1	1	0	0	1.000000	2.000000	
10	1	1	0	0	1.000000	2.000000	
11	1	1	0	0	1.000000	2.000000	
13	1	1	0	0	1.000000	2.000000	
16	1	1	0	0	1.000000	2.000000	
17	1	1	0	0	1.000000	2.000000	
19	1	1	0	0	1.000000	2.000000	
21	1	1	0	0	1.000000	2.000000	
22	1	1	0	0	1.000000	2.000000	
25	1	1	0	0	1.000000	2.000000	
28	1	1	0	0	1.000000	2.000000	
29	1	1	0	0	1.000000	2.000000	
30	1	1	0	0	1.000000	2.000000	
32	1	1	0	0	1.000000	2.000000	
37	1	1	0	0	1.000000	2.000000	
39	1	1	0	0	1.000000	2.000000	
43	1	1	0	0	1.000000	2.000000	
44	1	1	0	0	1.000000	2.000000	
46	1	1	0	0	1.000000	2.000000	
49	1	1	0	0	1.000000	2.000000	
50	1	1	0	0	1.000000	2.000000	
52	1	1	0	0	1.000000	2.000000	
53	1	1	0	0	1.000000	2.000000	
54	1	1	0	0	1.000000	2.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
55	2	0	0	0	0.000000	8.000000	
56	2	0	0	0	0.000000	8.000000	
62	2	0	0	0	0.000000	8.000000	
63	2	0	0	0	0.000000	8.000000	
64	2	0	0	0	0.000000	8.000000	
65	2	0	0	0	0.000000	8.000000	
66	2	0	0	0	0.000000	8.000000	
68	2	0	0	0	0.000000	8.000000	
71	2	0	0	0	0.000000	8.000000	
74	2	0	0	0	0.000000	8.000000	
78	2	0	0	0	0.000000	8.000000	
79	2	0	0	0	0.000000	8.000000	
84	2	0	0	0	0.000000	8.000000	
86	2	0	0	0	0.000000	8.000000	
87	2	0	0	0	0.000000	8.000000	
88	2	0	0	0	0.000000	8.000000	
90	2	0	0	0	0.000000	8.000000	
93	2	0	0	0	0.000000	8.000000	
95	2	0	0	0	0.000000	8.000000	
99	2	0	0	0	0.000000	8.000000	
100	2	0	0	0	0.000000	8.000000	
102	2	0	0	0	0.000000	8.000000	
104	2	0	0	0	0.000000	8.000000	
106	2	0	0	0	0.000000	8.000000	
107	2	0	0	0	0.000000	8.000000	
111	2	0	0	0	0.000000	8.000000	
112	2	0	0	0	0.000000	8.000000	
114	2	0	0	0	0.000000	8.000000	
119	2	0	0	0	0.000000	8.000000	
120	2	0	0	0	0.000000	8.000000	
