id	pop	sex	FatherId	MotherId	Sex	incomp	
2938	3	1	2799	2823	1.000000	5.000000	
2939	3	1	2796	2820	1.000000	8.000000	
2941	3	1	2804	2805	1.000000	8.000000	
2942	3	1	2833	2805	1.000000	8.000000	
2943	3	1	2824	2805	1.000000	8.000000	
2945	3	1	2807	2831	1.000000	8.000000	
2946	3	1	2819	2831	1.000000	8.000000	
2947	3	1	2835	2792	1.000000	8.000000	
2948	3	1	2800	2817	1.000000	8.000000	
2955	3	1	2827	2818	1.000000	8.000000	
2956	3	1	2833	2801	1.000000	8.000000	
2957	3	1	2835	2801	1.000000	8.000000	
2959	3	1	2796	2786	1.000000	8.000000	
2960	3	1	2819	2786	1.000000	8.000000	
2961	3	1	2799	2786	1.000000	5.000000	
2963	3	1	2819	2829	1.000000	8.000000	
2968	3	1	2825	2815	1.000000	8.000000	
2969	3	1	2816	2809	1.000000	8.000000	
2970	3	1	2800	2809	1.000000	8.000000	
2974	3	1	2806	2793	1.000000	8.000000	
2977	3	1	2833	2834	1.000000	8.000000	
2978	3	1	2795	2797	1.000000	8.000000	
2987	3	1	2790	2817	1.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
2940	3	0	2787	2820	0.000000	8.000000	
2944	3	0	2802	2788	0.000000	8.000000	
2949	3	0	2833	2817	0.000000	8.000000	
2950	3	0	2795	2808	0.000000	8.000000	
2951	3	0	2819	2813	0.000000	8.000000	
2952	3	0	2816	2813	0.000000	8.000000	
2953	3	0	2819	2813	0.000000	8.000000	
2954	3	0	2825	2813	0.000000	8.000000	
2958	3	0	2825	2801	0.000000	8.000000	
2962	3	0	2802	2829	0.000000	8.000000	
2964	3	0	2806	2829	0.000000	8.000000	
2965	3	0	2827	2829	0.000000	8.000000	
2966	3	0	2790	2822	0.000000	8.000000	
2967	3	0	2795	2815	0.000000	8.000000	
2972	3	0	2795	2798	0.000000	8.000000	
2973	3	0	2826	2793	0.000000	8.000000	
2975	3	0	2816	2793	0.000000	8.000000	
2976	3	0	2794	2793	0.000000	8.000000	
2979	3	0	2830	2808	0.000000	8.000000	
2980	3	0	2824	2829	0.000000	8.000000	
2981	3	0	2803	2793	0.000000	8.000000	
2982	3	0	2807	2831	0.000000	8.000000	
2983	3	0	2816	2805	0.000000	8.000000	
2984	3	0	2824	2805	0.000000	8.000000	
2985	3	0	2799	2834	0.000000	8.000000	
2986	3	0	2800	2834	0.000000	8.000000	
2988	3	0	2825	2788	0.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
2989	4	1	2882	2850	1.000000	8.000000	
2990	4	1	2884	2850	1.000000	8.000000	
2992	4	1	2868	2850	1.000000	8.000000	
2994	4	1	2864	2879	1.000000	8.000000	
2995	4	1	2863	2857	1.000000	8.000000	
2997	4	1	2846	2857	1.000000	8.000000	
3000	4	1	2856	2885	1.000000	8.000000	
3001	4	1	2882	2841	1.000000	8.000000	
3002	4	1	2863	2841	1.000000	8.000000	
3003	4	1	2838	2841	1.000000	8.000000	
3004	4	1	2864	2841	1.000000	8.000000	
3005	4	1	2868	2854	1.000000	8.000000	
3008	4	1	2868	2839	1.000000	8.000000	
3010	4	1	2870	2851	1.000000	8.000000	
3011	4	1	2868	2851	1.000000	8.000000	
3013	4	1	2855	2867	1.000000	8.000000	
3015	4	1	2846	2883	1.000000	8.000000	
3017	4	1	2856	2865	1.000000	8.000000	
3018	4	1	2884	2865	1.000000	8.000000	
3024	4	1	2886	2859	1.000000	8.000000	
3025	4	1	2870	2852	1.000000	8.000000	
3026	4	1	2847	2862	1.000000	8.000000	
3028	4	1	2882	2861	1.000000	8.000000	
3030	4	1	2881	2875	1.000000	8.000000	
