id	pop	sex	FatherId	MotherId	Sex	incomp	
2632	3	1	2482	2507	1.000000	8.000000	
2634	3	1	2490	2500	1.000000	8.000000	
2636	3	1	2524	2500	1.000000	8.000000	
2638	3	1	2488	2515	1.000000	8.000000	
2639	3	1	2522	2515	1.000000	8.000000	
2647	3	1	2484	2502	1.000000	8.000000	
2648	3	1	2521	2502	1.000000	5.000000	
2649	3	1	2528	2506	1.000000	8.000000	
2650	3	1	2522	2512	1.000000	8.000000	
2652	3	1	2501	2491	1.000000	8.000000	
2653	3	1	2498	2491	1.000000	8.000000	
2656	3	1	2521	2496	1.000000	8.000000	
2659	3	1	2521	2487	1.000000	5.000000	
2661	3	1	2520	2517	1.000000	8.000000	
2663	3	1	2504	2514	1.000000	5.000000	
2666	3	1	2488	2527	1.000000	8.000000	
2667	3	1	2513	2527	1.000000	8.000000	
2671	3	1	2490	2503	1.000000	8.000000	
2672	3	1	2525	2483	1.000000	8.000000	
2673	3	1	2525	2483	1.000000	8.000000	
2675	3	1	2520	2511	1.000000	8.000000	
2677	3	1	2529	2511	1.000000	8.000000	
2679	3	1	2520	2530	1.000000	8.000000	
2683	3	1	2498	2511	1.000000	8.000000	
2684	3	1	2488	2491	1.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
2633	3	0	2529	2500	0.000000	8.000000	
2635	3	0	2501	2500	0.000000	8.000000	
2637	3	0	2482	2515	0.000000	8.000000	
2640	3	0	2485	2510	0.000000	5.000000	
2641	3	0	2522	2510	0.000000	8.000000	
2642	3	0	2519	2530	0.000000	5.000000	
2643	3	0	2529	2526	0.000000	8.000000	
2644	3	0	2509	2505	0.000000	8.000000	
2645	3	0	2490	2495	0.000000	8.000000	
2646	3	0	2516	2502	0.000000	8.000000	
2654	3	0	2531	2496	0.000000	8.000000	
2655	3	0	2524	2496	0.000000	5.000000	
2657	3	0	2493	2496	0.000000	8.000000	
2658	3	0	2529	2487	0.000000	5.000000	
2660	3	0	2482	2508	0.000000	8.000000	
2662	3	0	2521	2514	0.000000	8.000000	
2664	3	0	2493	2514	0.000000	8.000000	
2665	3	0	2519	2499	0.000000	8.000000	
2668	3	0	2509	2527	0.000000	8.000000	
2669	3	0	2521	2497	0.000000	5.000000	
2674	3	0	2488	2511	0.000000	8.000000	
2676	3	0	2504	2511	0.000000	8.000000	
2678	3	0	2528	2518	0.000000	8.000000	
2680	3	0	2509	2500	0.000000	8.000000	
