id	pop	sex	FatherId	MotherId	Sex	incomp	
2787	3	1	2673	2676	1.000000	8.000000	
2790	3	1	2653	2669	1.000000	8.000000	
2791	3	1	2638	2633	1.000000	8.000000	
2794	3	1	2634	2633	1.000000	8.000000	
2795	3	1	2652	2633	1.000000	8.000000	
2796	3	1	2650	2658	1.000000	8.000000	
2799	3	1	2634	2642	1.000000	5.000000	
2800	3	1	2667	2654	1.000000	8.000000	
2802	3	1	2650	2644	1.000000	8.000000	
2803	3	1	2673	2644	1.000000	8.000000	
2804	3	1	2659	2644	1.000000	5.000000	
2806	3	1	2666	2640	1.000000	8.000000	
2807	3	1	2684	2635	1.000000	8.000000	
2814	3	1	2683	2678	1.000000	8.000000	
2816	3	1	2634	2668	1.000000	8.000000	
2819	3	1	2667	2645	1.000000	8.000000	
2824	3	1	2632	2665	1.000000	8.000000	
2825	3	1	2639	2665	1.000000	8.000000	
2826	3	1	2667	2665	1.000000	8.000000	
2827	3	1	2679	2681	1.000000	5.000000	
2830	3	1	2675	2637	1.000000	8.000000	
2833	3	1	2671	2680	1.000000	8.000000	
2835	3	1	2666	2662	1.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
2786	3	0	2675	2664	0.000000	8.000000	
2788	3	0	2666	2669	0.000000	8.000000	
2789	3	0	2638	2669	0.000000	8.000000	
2792	3	0	2634	2633	0.000000	8.000000	
2793	3	0	2652	2633	0.000000	8.000000	
2797	3	0	2667	2642	0.000000	8.000000	
2798	3	0	2659	2642	0.000000	5.000000	
2801	3	0	2675	2654	0.000000	8.000000	
2805	3	0	2679	2643	0.000000	8.000000	
2808	3	0	2639	2635	0.000000	8.000000	
2809	3	0	2632	2657	0.000000	8.000000	
2810	3	0	2636	2657	0.000000	8.000000	
2811	3	0	2672	2657	0.000000	8.000000	
2812	3	0	2656	2678	0.000000	8.000000	
2813	3	0	2675	2678	0.000000	8.000000	
2815	3	0	2634	2668	0.000000	8.000000	
2817	3	0	2666	2645	0.000000	8.000000	
2818	3	0	2675	2645	0.000000	8.000000	
2820	3	0	2649	2645	0.000000	8.000000	
2821	3	0	2673	2645	0.000000	8.000000	
2822	3	0	2671	2645	0.000000	8.000000	
2823	3	0	2653	2665	0.000000	8.000000	
2828	3	0	2679	2681	0.000000	5.000000	
2829	3	0	2648	2660	0.000000	8.000000	
2831	3	0	2661	2641	0.000000	8.000000	
2832	3	0	2648	2680	0.000000	5.000000	
2834	3	0	2652	2662	0.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
2838	4	1	2685	2695	1.000000	8.000000	
2842	4	1	2702	2706	1.000000	5.000000	
2843	4	1	2731	2706	1.000000	8.000000	
2845	4	1	2720	2714	1.000000	8.000000	
2846	4	1	2703	2723	1.000000	8.000000	
2847	4	1	2690	2723	1.000000	8.000000	
2848	4	1	2712	2723	1.000000	8.000000	
2849	4	1	2709	2717	1.000000	8.000000	
2853	4	1	2733	2686	1.000000	8.000000	
2855	4	1	2722	2686	1.000000	8.000000	
2856	4	1	2730	2691	1.000000	8.000000	
2858	4	1	2694	2710	1.000000	8.000000	
2863	4	1	2697	2693	1.000000	8.000000	
2864	4	1	2709	2693	1.000000	8.000000	
2868	4	1	2698	2727	1.000000	8.000000	
2870	4	1	2712	2727	1.000000	8.000000	
2873	4	1	2696	2726	1.000000	8.000000	
2876	4	1	2694	2707	1.000000	8.000000	
2877	4	1	2718	2724	1.000000	8.000000	
2880	4	1	2696	2713	1.000000	8.000000	
2881	4	1	2719	2713	1.000000	8.000000	
2882	4	1	2687	2713	1.000000	8.000000	
2884	4	1	2722	2689	1.000000	8.000000	
2886	4	1	2719	2701	1.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
2837	4	0	2733	2695	0.000000	8.000000	
2839	4	0	2716	2695	0.000000	8.000000	
2840	4	0	2711	2729	0.000000	8.000000	
2841	4	0	2712	2706	0.000000	8.000000	
2844	4	0	2716	2714	0.000000	8.000000	
2850	4	0	2720	2717	0.000000	8.000000	
2851	4	0	2696	2717	0.000000	8.000000	
2852	4	0	2700	2717	0.000000	8.000000	
2854	4	0	2697	2686	0.000000	5.000000	
2857	4	0	2696	2734	0.000000	8.000000	
2859	4	0	2704	2710	0.000000	8.000000	
2860	4	0	2692	2710	0.000000	8.000000	
2861	4	0	2730	2715	0.000000	8.000000	
2862	4	0	2702	2688	0.000000	8.000000	
2865	4	0	2716	2693	0.000000	8.000000	
2866	4	0	2703	2725	0.000000	8.000000	
2867	4	0	2731	2725	0.000000	8.000000	
2869	4	0	2702	2727	0.000000	8.000000	
2871	4	0	2700	2726	0.000000	8.000000	
2872	4	0	2698	2726	0.000000	8.000000	
2874	4	0	2694	2726	0.000000	8.000000	
2875	4	0	2703	2707	0.000000	8.000000	
2878	4	0	2703	2724	0.000000	8.000000	
2879	4	0	2712	2724	0.000000	8.000000	
2883	4	0	2703	2689	0.000000	8.000000	
2885	4	0	2697	2701	0.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
2888	5	1	2749	2783	1.000000	8.000000	
2889	5	1	2738	2783	1.000000	8.000000	
2891	5	1	2784	2774	1.000000	8.000000	
2892	5	1	2780	2774	1.000000	8.000000	
2893	5	1	2754	2774	1.000000	8.000000	
2895	5	1	2771	2736	1.000000	8.000000	
2900	5	1	2761	2763	1.000000	8.000000	
2902	5	1	2737	2752	1.000000	8.000000	
2906	5	1	2770	2741	1.000000	8.000000	
2908	5	1	2738	2778	1.000000	8.000000	
2910	5	1	2739	2743	1.000000	8.000000	
2911	5	1	2780	2743	1.000000	8.000000	
2913	5	1	2772	2750	1.000000	8.000000	
2915	5	1	2766	2781	1.000000	8.000000	
2916	5	1	2754	2740	1.000000	8.000000	
2917	5	1	2744	2745	1.000000	5.000000	
2919	5	1	2738	2745	1.000000	8.000000	
2921	5	1	2749	2779	1.000000	8.000000	
2922	5	1	2784	2757	1.000000	8.000000	
2923	5	1	2737	2747	1.000000	5.000000	
2926	5	1	2755	2753	1.000000	8.000000	
2927	5	1	2759	2767	1.000000	8.000000	
2929	5	1	2761	2756	1.000000	8.000000	
2931	5	1	2764	2781	1.000000	8.000000	
2933	5	1	2749	2779	1.000000	8.000000	
2934	5	1	2759	2779	1.000000	8.000000	
2937	5	1	2746	2736	1.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
2890	5	0	2775	2774	0.000000	5.000000	
2894	5	0	2755	2776	0.000000	5.000000	
2896	5	0	2749	2736	0.000000	8.000000	
2897	5	0	2742	2736	0.000000	5.000000	
2898	5	0	2760	2736	0.000000	8.000000	
2899	5	0	2775	2763	0.000000	5.000000	
2901	5	0	2770	2752	0.000000	5.000000	
2903	5	0	2759	2748	0.000000	8.000000	
2904	5	0	2775	2748	0.000000	5.000000	
2905	5	0	2777	2741	0.000000	8.000000	
2907	5	0	2746	2762	0.000000	8.000000	
2909	5	0	2782	2778	0.000000	8.000000	
2912	5	0	2742	2773	0.000000	8.000000	
2914	5	0	2772	2758	0.000000	8.000000	
2918	5	0	2761	2745	0.000000	8.000000	
2920	5	0	2746	2779	0.000000	8.000000	
2924	5	0	2777	2747	0.000000	5.000000	
2925	5	0	2746	2753	0.000000	8.000000	
2928	5	0	2760	2741	0.000000	8.000000	
2930	5	0	2785	2751	0.000000	8.000000	
2932	5	0	2739	2757	0.000000	8.000000	
2935	5	0	2782	2736	0.000000	8.000000	
2936	5	0	2785	2743	0.000000	8.000000	
