id	pop	sex	FatherId	MotherId	Sex	incomp	
123	3	1	29	114	1.000000	5.000000	
124	3	1	9	114	1.000000	5.000000	
128	3	1	7	84	1.000000	5.000000	
129	3	1	29	84	1.000000	5.000000	
132	3	1	29	84	1.000000	5.000000	
133	3	1	30	84	1.000000	5.000000	
136	3	1	32	56	1.000000	5.000000	
138	3	1	54	112	1.000000	5.000000	
139	3	1	29	112	1.000000	5.000000	
141	3	1	32	90	1.000000	5.000000	
142	3	1	52	90	1.000000	5.000000	
146	3	1	32	106	1.000000	5.000000	
147	3	1	52	106	1.000000	5.000000	
148	3	1	32	106	1.000000	5.000000	
149	3	1	52	106	1.000000	5.000000	
150	3	1	30	78	1.000000	5.000000	
154	3	1	9	74	1.000000	5.000000	
156	3	1	3	74	1.000000	5.000000	
158	3	1	7	55	1.000000	5.000000	
160	3	1	54	55	1.000000	5.000000	
162	3	1	54	55	1.000000	5.000000	
164	3	1	52	55	1.000000	5.000000	
170	3	1	7	56	1.000000	5.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
121	3	0	29	114	0.000000	5.000000	
122	3	0	29	114	0.000000	5.000000	
125	3	0	30	114	0.000000	5.000000	
126	3	0	16	84	0.000000	5.000000	
127	3	0	30	84	0.000000	5.000000	
130	3	0	32	84	0.000000	5.000000	
131	3	0	30	84	0.000000	5.000000	
134	3	0	29	84	0.000000	5.000000	
135	3	0	7	56	0.000000	5.000000	
137	3	0	29	56	0.000000	5.000000	
140	3	0	29	112	0.000000	5.000000	
143	3	0	54	90	0.000000	5.000000	
144	3	0	52	106	0.000000	5.000000	
145	3	0	37	106	0.000000	5.000000	
151	3	0	9	74	0.000000	5.000000	
152	3	0	9	74	0.000000	5.000000	
153	3	0	52	74	0.000000	5.000000	
155	3	0	16	74	0.000000	5.000000	
157	3	0	54	55	0.000000	5.000000	
159	3	0	32	55	0.000000	5.000000	
161	3	0	16	55	0.000000	5.000000	
163	3	0	7	55	0.000000	5.000000	
165	3	0	29	87	0.000000	5.000000	
166	3	0	32	55	0.000000	5.000000	
167	3	0	37	55	0.000000	5.000000	
168	3	0	37	78	0.000000	5.000000	
169	3	0	16	78	0.000000	5.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
171	4	1	13	68	1.000000	5.000000	
174	4	1	19	68	1.000000	5.000000	
175	4	1	46	68	1.000000	5.000000	
176	4	1	50	68	1.000000	5.000000	
177	4	1	43	66	1.000000	5.000000	
180	4	1	1	119	1.000000	5.000000	
184	4	1	28	119	1.000000	5.000000	
185	4	1	43	119	1.000000	5.000000	
186	4	1	10	71	1.000000	5.000000	
189	4	1	43	71	1.000000	5.000000	
191	4	1	13	71	1.000000	5.000000	
192	4	1	46	71	1.000000	5.000000	
194	4	1	28	100	1.000000	5.000000	
197	4	1	53	100	1.000000	5.000000	
199	4	1	19	65	1.000000	5.000000	
200	4	1	22	65	1.000000	5.000000	
201	4	1	1	65	1.000000	5.000000	
203	4	1	46	107	1.000000	5.000000	
205	4	1	1	107	1.000000	5.000000	
206	4	1	28	107	1.000000	5.000000	
207	4	1	10	107	1.000000	5.000000	
208	4	1	22	63	1.000000	5.000000	
209	4	1	10	63	1.000000	5.000000	
213	4	1	13	111	1.000000	5.000000	
214	4	1	53	88	1.000000	5.000000	
216	4	1	50	88	1.000000	5.000000	
220	4	1	28	107	1.000000	5.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
172	4	0	1	68	0.000000	5.000000	
173	4	0	10	68	0.000000	5.000000	
178	4	0	53	66	0.000000	5.000000	
179	4	0	50	66	0.000000	5.000000	
181	4	0	53	119	0.000000	5.000000	
182	4	0	53	119	0.000000	5.000000	
183	4	0	43	119	0.000000	5.000000	
187	4	0	1	71	0.000000	5.000000	
188	4	0	10	71	0.000000	5.000000	
190	4	0	28	71	0.000000	5.000000	
193	4	0	28	71	0.000000	5.000000	
195	4	0	28	100	0.000000	5.000000	
196	4	0	28	100	0.000000	5.000000	
198	4	0	53	100	0.000000	5.000000	
202	4	0	50	65	0.000000	5.000000	
204	4	0	28	107	0.000000	5.000000	
