id	pop	sex	FatherId	MotherId	Sex	incomp	
2482	3	1	2345	2333	1.000000	8.000000	
2484	3	1	2332	2363	1.000000	8.000000	
2485	3	1	2369	2363	1.000000	5.000000	
2486	3	1	2332	2357	1.000000	8.000000	
2488	3	1	2345	2366	1.000000	8.000000	
2490	3	1	2331	2373	1.000000	8.000000	
2492	3	1	2360	2342	1.000000	8.000000	
2493	3	1	2361	2368	1.000000	8.000000	
2494	3	1	2369	2376	1.000000	5.000000	
2498	3	1	2369	2365	1.000000	8.000000	
2501	3	1	2340	2344	1.000000	5.000000	
2504	3	1	2378	2379	1.000000	5.000000	
2509	3	1	2331	2341	1.000000	8.000000	
2513	3	1	2340	2352	1.000000	8.000000	
2516	3	1	2340	2380	1.000000	8.000000	
2519	3	1	2378	2380	1.000000	5.000000	
2520	3	1	2336	2354	1.000000	8.000000	
2521	3	1	2378	2354	1.000000	5.000000	
2522	3	1	2364	2354	1.000000	8.000000	
2523	3	1	2340	2347	1.000000	8.000000	
2524	3	1	2337	2347	1.000000	5.000000	
2525	3	1	2334	2375	1.000000	8.000000	
2528	3	1	2364	2370	1.000000	5.000000	
2529	3	1	2381	2354	1.000000	8.000000	
2531	3	1	2364	2353	1.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
2483	3	0	2360	2363	0.000000	8.000000	
2487	3	0	2355	2366	0.000000	5.000000	
2489	3	0	2340	2373	0.000000	8.000000	
2491	3	0	2356	2342	0.000000	8.000000	
2495	3	0	2340	2376	0.000000	8.000000	
2496	3	0	2340	2376	0.000000	8.000000	
2497	3	0	2340	2365	0.000000	8.000000	
2499	3	0	2377	2365	0.000000	8.000000	
2500	3	0	2358	2344	0.000000	8.000000	
2502	3	0	2378	2344	0.000000	8.000000	
2503	3	0	2358	2344	0.000000	5.000000	
2505	3	0	2337	2379	0.000000	8.000000	
2506	3	0	2337	2379	0.000000	8.000000	
2507	3	0	2350	2371	0.000000	8.000000	
2508	3	0	2358	2371	0.000000	8.000000	
2510	3	0	2331	2341	0.000000	8.000000	
2511	3	0	2338	2341	0.000000	8.000000	
2512	3	0	2356	2348	0.000000	5.000000	
2514	3	0	2374	2335	0.000000	8.000000	
2515	3	0	2374	2335	0.000000	8.000000	
