id	pop	sex	FatherId	MotherId	Sex	incomp	
2331	3	1	2178	2210	1.000000	8.000000	
2332	3	1	2191	2210	1.000000	8.000000	
2334	3	1	2196	2217	1.000000	8.000000	
2336	3	1	2193	2180	1.000000	5.000000	
2337	3	1	2218	2180	1.000000	8.000000	
2338	3	1	2185	2180	1.000000	8.000000	
2340	3	1	2222	2194	1.000000	8.000000	
2345	3	1	2189	2198	1.000000	8.000000	
2350	3	1	2191	2176	1.000000	8.000000	
2351	3	1	2209	2199	1.000000	8.000000	
2355	3	1	2193	2195	1.000000	5.000000	
2356	3	1	2219	2204	1.000000	8.000000	
2358	3	1	2196	2207	1.000000	8.000000	
2360	3	1	2218	2187	1.000000	8.000000	
2361	3	1	2193	2187	1.000000	8.000000	
2362	3	1	2183	2187	1.000000	8.000000	
2364	3	1	2189	2224	1.000000	8.000000	
2369	3	1	2185	2201	1.000000	5.000000	
2372	3	1	2190	2226	1.000000	8.000000	
2374	3	1	2183	2203	1.000000	8.000000	
2377	3	1	2222	2199	1.000000	8.000000	
2378	3	1	2184	2176	1.000000	5.000000	
2381	3	1	2182	2194	1.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
2333	3	0	2183	2179	0.000000	8.000000	
2335	3	0	2190	2217	0.000000	8.000000	
2339	3	0	2192	2180	0.000000	8.000000	
2341	3	0	2212	2194	0.000000	8.000000	
2342	3	0	2192	2194	0.000000	8.000000	
2343	3	0	2177	2194	0.000000	8.000000	
2344	3	0	2193	2198	0.000000	5.000000	
2347	3	0	2193	2202	0.000000	5.000000	
2348	3	0	2206	2176	0.000000	5.000000	
2349	3	0	2192	2176	0.000000	5.000000	
2352	3	0	2209	2199	0.000000	8.000000	
2353	3	0	2181	2199	0.000000	8.000000	
2354	3	0	2191	2199	0.000000	8.000000	
2357	3	0	2191	2204	0.000000	8.000000	
2359	3	0	2219	2207	0.000000	8.000000	
2363	3	0	2183	2224	0.000000	8.000000	
2365	3	0	2209	2224	0.000000	8.000000	
2366	3	0	2191	2225	0.000000	8.000000	
2367	3	0	2219	2186	0.000000	5.000000	
2368	3	0	2213	2201	0.000000	8.000000	
2370	3	0	2219	2201	0.000000	5.000000	
2371	3	0	2191	2215	0.000000	8.000000	
2373	3	0	2219	2203	0.000000	8.000000	
2375	3	0	2178	2204	0.000000	8.000000	
2376	3	0	2213	2197	0.000000	8.000000	
2379	3	0	2211	2207	0.000000	8.000000	
2380	3	0	2191	2224	0.000000	8.000000	
