id	pop	sex	FatherId	MotherId	Sex	incomp	
477	3	1	337	278	1.000000	8.000000	
478	3	1	337	340	1.000000	5.000000	
479	3	1	307	280	1.000000	5.000000	
480	3	1	299	280	1.000000	5.000000	
484	3	1	308	272	1.000000	8.000000	
486	3	1	311	277	1.000000	8.000000	
487	3	1	302	277	1.000000	8.000000	
490	3	1	308	320	1.000000	8.000000	
491	3	1	308	320	1.000000	8.000000	
492	3	1	302	320	1.000000	5.000000	
493	3	1	308	276	1.000000	5.000000	
494	3	1	304	294	1.000000	8.000000	
496	3	1	336	293	1.000000	8.000000	
498	3	1	319	306	1.000000	5.000000	
499	3	1	335	339	1.000000	5.000000	
500	3	1	283	339	1.000000	5.000000	
502	3	1	289	300	1.000000	8.000000	
509	3	1	311	271	1.000000	8.000000	
510	3	1	335	306	1.000000	5.000000	
512	3	1	298	272	1.000000	8.000000	
515	3	1	304	294	1.000000	5.000000	
521	3	1	331	333	1.000000	5.000000	
522	3	1	304	271	1.000000	8.000000	
527	3	1	337	293	1.000000	5.000000	
528	3	1	302	306	1.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
476	3	0	336	278	0.000000	5.000000	
481	3	0	285	321	0.000000	5.000000	
482	3	0	285	321	0.000000	8.000000	
483	3	0	336	272	0.000000	5.000000	
485	3	0	338	315	0.000000	8.000000	
488	3	0	338	282	0.000000	8.000000	
495	3	0	337	293	0.000000	5.000000	
497	3	0	295	306	0.000000	8.000000	
501	3	0	285	324	0.000000	8.000000	
503	3	0	341	326	0.000000	5.000000	
506	3	0	274	281	0.000000	5.000000	
507	3	0	336	281	0.000000	8.000000	
508	3	0	329	281	0.000000	5.000000	
511	3	0	308	306	0.000000	8.000000	
513	3	0	283	330	0.000000	5.000000	
514	3	0	307	294	0.000000	5.000000	
516	3	0	336	282	0.000000	5.000000	
517	3	0	285	282	0.000000	5.000000	
518	3	0	302	340	0.000000	5.000000	
519	3	0	307	280	0.000000	8.000000	
520	3	0	337	280	0.000000	8.000000	
523	3	0	319	332	0.000000	8.000000	
524	3	0	302	332	0.000000	8.000000	
525	3	0	337	332	0.000000	8.000000	
526	3	0	295	333	0.000000	8.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
532	4	1	396	392	1.000000	8.000000	
533	4	1	350	401	1.000000	8.000000	
534	4	1	386	401	1.000000	5.000000	
535	4	1	407	401	1.000000	8.000000	
539	4	1	347	365	1.000000	5.000000	
545	4	1	398	410	1.000000	5.000000	
546	4	1	399	410	1.000000	8.000000	
549	4	1	372	353	1.000000	5.000000	
555	4	1	378	370	1.000000	5.000000	
556	4	1	411	400	1.000000	8.000000	
562	4	1	347	354	1.000000	8.000000	
563	4	1	378	389	1.000000	5.000000	
568	4	1	350	371	1.000000	8.000000	
569	4	1	407	377	1.000000	8.000000	
572	4	1	407	391	1.000000	5.000000	
576	4	1	350	351	1.000000	8.000000	
577	4	1	373	351	1.000000	5.000000	
579	4	1	350	345	1.000000	8.000000	
580	4	1	352	375	1.000000	8.000000	
582	4	1	386	397	1.000000	8.000000	
583	4	1	388	409	1.000000	5.000000	
585	4	1	368	371	1.000000	5.000000	
587	4	1	393	358	1.000000	5.000000	
id	pop	sex	FatherId	MotherId	Sex	incomp	
529	4	0	350	359	0.000000	8.000000	
530	4	0	386	359	0.000000	5.000000	
531	4	0	378	392	0.000000	5.000000	
537	4	0	350	397	0.000000	8.000000	
540	4	0	399	379	0.000000	8.000000	
